Month,Region,Provider_Group,Service_Category,Members,ER_Visits_per_1000,Admissions_per_1000,Avg_Cost_per_Admission,Specialty_Rx_Spend_PMPM,Generic_Dispensing_Rate,Mail_Order_Rate,Imaging_Util_per_1000,SNF_Days_per_1000,Outpatient_Site_of_Care_Index,Leakage_Rate,PMPM,Expected_Driver,Scenario_Type
2024-03-01,South,Crest Health Partners,Medical,10930,153.4,45.3,21332.91,83.88,0.838,0.19,103.1,22.1,1.002,0.07,607.09,unit_cost_inflation,unit_cost_inflation
2024-03-01,South,Crest Health Partners,Pharmacy,10930,154.6,44.2,18621.05,117.45,0.784,0.223,99.1,23.6,0.994,0.066,221.26,pharmacy_mix_shift,pharmacy_mix_shift
2024-03-01,South,Crest Health Partners,Post-Acute,10930,153.5,45.8,18587.98,85.54,0.833,0.194,92.0,24.8,0.986,0.122,156.39,leakage_network,leakage_network
2024-03-01,South,Crest Health Partners,Outpatient,10930,158.5,47.1,18267.84,85.68,0.836,0.192,95.7,23.8,0.998,0.109,229.02,leakage_network,leakage_network
2024-03-01,South,Delta Care Network,Medical,11725,184.3,51.5,18793.13,86.95,0.837,0.19,102.4,25.1,0.987,0.078,605.15,utilization_increase,utilization_increase
2024-03-01,South,Delta Care Network,Pharmacy,11725,155.7,48.9,18702.48,116.78,0.782,0.22,96.0,24.0,1.011,0.078,225.69,pharmacy_mix_shift,pharmacy_mix_shift
2024-03-01,South,Delta Care Network,Post-Acute,11725,167.1,47.3,18871.13,86.06,0.832,0.189,94.8,28.7,0.999,0.07,151.96,post_acute_spike,post_acute_spike
2024-03-01,South,Delta Care Network,Outpatient,11725,154.3,51.9,18714.58,89.18,0.83,0.199,101.4,24.9,1.18,0.076,236.57,site_of_care_shift,site_of_care_shift
2024-03-01,Central,Alpha IPA,Medical,10850,177.0,50.7,17669.09,83.54,0.839,0.197,99.3,21.8,1.003,0.084,584.11,utilization_increase,utilization_increase
2024-03-01,Central,Alpha IPA,Pharmacy,10850,152.0,46.3,18309.77,104.15,0.784,0.221,95.6,22.8,0.996,0.08,208.97,pharmacy_mix_shift,pharmacy_mix_shift
2024-03-01,Central,Alpha IPA,Post-Acute,10850,150.8,45.5,18427.71,81.2,0.838,0.192,96.1,29.7,0.98,0.072,152.36,post_acute_spike,post_acute_spike
2024-03-01,Central,Alpha IPA,Outpatient,10850,152.0,46.2,18261.36,87.66,0.841,0.194,95.2,21.3,1.18,0.085,238.81,site_of_care_shift,site_of_care_shift
2024-03-01,Central,Beacon Medical Group,Medical,11319,152.5,48.3,21991.46,91.9,0.832,0.191,100.2,24.3,0.989,0.082,633.59,unit_cost_inflation,unit_cost_inflation
2024-03-01,Central,Beacon Medical Group,Pharmacy,11319,156.4,47.8,18622.39,117.37,0.781,0.22,98.0,25.1,0.985,0.075,208.99,pharmacy_mix_shift,pharmacy_mix_shift
2024-03-01,Central,Beacon Medical Group,Post-Acute,11319,156.1,46.2,18584.63,89.65,0.833,0.193,97.1,24.9,1.005,0.127,149.87,leakage_network,leakage_network
2024-03-01,Central,Beacon Medical Group,Outpatient,11319,160.2,48.0,18280.91,89.64,0.831,0.198,101.1,24.5,1.002,0.119,239.97,leakage_network,leakage_network
2024-03-01,Central,Crest Health Partners,Medical,11718,183.5,55.1,18831.46,88.46,0.83,0.188,94.5,25.7,1.018,0.086,613.93,utilization_increase,utilization_increase
2024-03-01,Central,Crest Health Partners,Pharmacy,11718,162.9,50.7,18862.96,115.52,0.776,0.223,96.8,25.2,0.984,0.082,221.79,pharmacy_mix_shift,pharmacy_mix_shift
2024-03-01,Central,Crest Health Partners,Post-Acute,11718,156.9,47.6,18353.19,89.33,0.833,0.186,101.4,30.0,0.989,0.078,155.93,post_acute_spike,post_acute_spike
2024-03-01,Central,Crest Health Partners,Outpatient,11718,162.4,48.8,19185.73,87.1,0.836,0.193,98.6,25.4,1.18,0.082,241.57,site_of_care_shift,site_of_care_shift
2024-03-01,Central,Delta Care Network,Medical,12425,152.3,51.9,21327.42,90.46,0.841,0.191,97.6,24.7,1.01,0.072,646.44,unit_cost_inflation,unit_cost_inflation
2024-03-01,Central,Delta Care Network,Pharmacy,12425,163.8,49.1,19125.07,114.5,0.79,0.225,96.8,25.4,0.991,0.085,209.25,pharmacy_mix_shift,pharmacy_mix_shift
2024-03-01,Central,Delta Care Network,Post-Acute,12425,170.4,50.5,18951.42,90.31,0.832,0.187,102.3,24.6,0.978,0.128,143.77,leakage_network,leakage_network
2024-03-01,Central,Delta Care Network,Outpatient,12425,161.0,49.4,19038.64,97.0,0.836,0.193,96.7,25.1,1.002,0.116,236.48,leakage_network,leakage_network
2024-03-01,East,Alpha IPA,Medical,11551,156.9,47.3,21923.18,87.4,0.835,0.191,97.8,25.1,1.002,0.085,621.68,unit_cost_inflation,unit_cost_inflation
2024-03-01,East,Alpha IPA,Pharmacy,11551,161.2,47.7,18757.99,114.26,0.794,0.217,102.3,22.7,1.002,0.091,217.28,pharmacy_mix_shift,pharmacy_mix_shift
2024-03-01,East,Alpha IPA,Post-Acute,11551,158.7,47.3,18859.31,88.37,0.832,0.191,100.6,23.8,0.992,0.13,149.13,leakage_network,leakage_network
2024-03-01,East,Alpha IPA,Outpatient,11551,160.2,48.3,19139.55,89.22,0.838,0.193,99.7,24.1,1.022,0.123,233.09,leakage_network,leakage_network
2024-03-01,East,Beacon Medical Group,Medical,12227,186.7,54.8,18728.56,93.81,0.836,0.188,105.6,26.0,0.987,0.092,626.61,utilization_increase,utilization_increase
2024-03-01,East,Beacon Medical Group,Pharmacy,12227,162.0,51.4,19197.79,116.39,0.783,0.224,103.4,25.4,0.992,0.086,217.14,pharmacy_mix_shift,pharmacy_mix_shift
2024-03-01,East,Beacon Medical Group,Post-Acute,12227,156.7,47.7,19319.55,84.5,0.837,0.19,105.9,30.4,1.007,0.083,154.05,post_acute_spike,post_acute_spike
2024-03-01,East,Beacon Medical Group,Outpatient,12227,164.9,48.9,19448.97,88.52,0.837,0.196,104.0,27.3,1.18,0.079,239.95,site_of_care_shift,site_of_care_shift
2024-03-01,East,Crest Health Partners,Medical,12377,168.0,51.1,22171.21,94.92,0.83,0.197,112.6,26.6,1.006,0.083,632.15,unit_cost_inflation,unit_cost_inflation
2024-03-01,East,Crest Health Partners,Pharmacy,12377,163.6,49.7,19015.9,124.55,0.787,0.224,103.1,26.0,1.01,0.085,226.63,pharmacy_mix_shift,pharmacy_mix_shift
2024-03-01,East,Crest Health Partners,Post-Acute,12377,165.2,50.6,19027.93,88.06,0.835,0.192,100.1,26.2,1.001,0.126,150.77,leakage_network,leakage_network
2024-03-01,East,Crest Health Partners,Outpatient,12377,167.6,51.5,19103.9,93.4,0.841,0.195,103.7,25.7,0.994,0.127,240.9,leakage_network,leakage_network
2024-03-01,East,Delta Care Network,Medical,13236,196.7,57.9,19995.63,95.24,0.84,0.195,103.6,25.2,1.015,0.086,638.97,utilization_increase,utilization_increase
2024-03-01,East,Delta Care Network,Pharmacy,13236,167.1,53.4,19666.1,119.96,0.793,0.218,103.6,27.2,1.004,0.087,224.17,pharmacy_mix_shift,pharmacy_mix_shift
2024-03-01,East,Delta Care Network,Post-Acute,13236,170.8,53.1,19672.24,95.16,0.837,0.193,108.3,33.6,1.0,0.082,160.91,post_acute_spike,post_acute_spike
2024-03-01,East,Delta Care Network,Outpatient,13236,169.9,52.7,20411.96,93.69,0.838,0.196,106.3,29.3,1.18,0.086,243.51,site_of_care_shift,site_of_care_shift
2024-04-01,West,Alpha IPA,Medical,8833,141.0,43.0,20411.05,84.15,0.834,0.192,96.1,21.4,0.993,0.067,588.06,unit_cost_inflation,unit_cost_inflation
2024-04-01,West,Alpha IPA,Pharmacy,8833,143.7,41.6,17538.21,103.48,0.788,0.22,84.8,21.2,1.006,0.071,203.03,pharmacy_mix_shift,pharmacy_mix_shift
2024-04-01,West,Alpha IPA,Post-Acute,8833,142.7,41.1,17343.54,78.64,0.841,0.196,89.8,22.2,1.028,0.113,140.54,leakage_network,leakage_network
2024-04-01,West,Alpha IPA,Outpatient,8833,137.5,41.0,17176.73,80.25,0.828,0.194,88.2,21.5,1.005,0.112,223.16,leakage_network,leakage_network
2024-04-01,West,Beacon Medical Group,Medical,9421,173.8,48.2,17241.25,80.49,0.825,0.193,89.6,21.3,1.02,0.072,587.9,utilization_increase,utilization_increase
2024-04-01,West,Beacon Medical Group,Pharmacy,9421,140.3,42.3,17811.04,106.79,0.775,0.222,90.0,21.6,0.992,0.068,209.44,pharmacy_mix_shift,pharmacy_mix_shift
2024-04-01,West,Beacon Medical Group,Post-Acute,9421,144.4,44.2,18124.26,82.26,0.832,0.195,91.8,26.1,1.008,0.074,148.27,post_acute_spike,post_acute_spike
2024-04-01,West,Beacon Medical Group,Outpatient,9421,151.1,42.5,17804.17,83.03,0.834,0.19,85.5,21.9,1.18,0.07,222.73,site_of_care_shift,site_of_care_shift
2024-04-01,West,Crest Health Partners,Medical,10212,148.9,45.2,21197.59,90.46,0.835,0.195,88.8,21.3,1.016,0.066,603.62,unit_cost_inflation,unit_cost_inflation
2024-04-01,West,Crest Health Partners,Pharmacy,10212,147.8,44.9,17829.25,107.82,0.79,0.22,87.8,23.5,1.005,0.068,203.06,pharmacy_mix_shift,pharmacy_mix_shift
2024-04-01,West,Crest Health Partners,Post-Acute,10212,145.0,44.9,18449.7,82.41,0.834,0.196,84.9,23.6,0.988,0.121,147.99,leakage_network,leakage_network
2024-04-01,West,Crest Health Partners,Outpatient,10212,152.3,45.7,17386.81,83.04,0.835,0.192,93.4,23.4,1.006,0.109,221.73,leakage_network,leakage_network
2024-04-01,West,Delta Care Network,Medical,10985,171.2,51.7,18072.87,88.58,0.839,0.194,84.8,22.1,1.019,0.068,592.11,utilization_increase,utilization_increase
2024-04-01,West,Delta Care Network,Pharmacy,10985,156.9,46.5,18731.48,112.25,0.786,0.224,96.1,25.7,1.01,0.064,216.36,pharmacy_mix_shift,pharmacy_mix_shift
2024-04-01,West,Delta Care Network,Post-Acute,10985,156.6,47.9,18272.02,89.91,0.839,0.203,91.7,27.9,0.997,0.068,144.65,post_acute_spike,post_acute_spike
2024-04-01,West,Delta Care Network,Outpatient,10985,140.9,46.0,18510.81,85.77,0.844,0.193,97.9,23.7,1.18,0.071,244.5,site_of_care_shift,site_of_care_shift
2024-04-01,South,Alpha IPA,Medical,9599,168.7,48.9,17863.51,85.01,0.845,0.192,93.3,23.5,1.011,0.075,576.61,utilization_increase,utilization_increase
2024-04-01,South,Alpha IPA,Pharmacy,9599,148.1,41.3,18390.98,108.06,0.789,0.219,87.3,22.5,1.0,0.073,210.99,pharmacy_mix_shift,pharmacy_mix_shift
2024-04-01,South,Alpha IPA,Post-Acute,9599,157.1,45.0,18264.85,86.11,0.841,0.192,85.8,26.9,1.008,0.071,144.89,post_acute_spike,post_acute_spike
2024-04-01,South,Alpha IPA,Outpatient,9599,143.2,45.8,18174.84,85.63,0.837,0.193,92.6,21.0,1.18,0.076,234.95,site_of_care_shift,site_of_care_shift
2024-04-01,South,Beacon Medical Group,Medical,10594,154.8,47.4,21716.36,83.5,0.832,0.195,101.6,24.5,1.011,0.073,619.21,unit_cost_inflation,unit_cost_inflation
2024-04-01,South,Beacon Medical Group,Pharmacy,10594,153.2,44.2,18178.47,109.71,0.792,0.222,86.7,23.5,0.993,0.075,211.45,pharmacy_mix_shift,pharmacy_mix_shift
2024-04-01,South,Beacon Medical Group,Post-Acute,10594,148.9,46.4,17790.14,84.71,0.837,0.191,89.2,23.7,1.011,0.125,141.03,leakage_network,leakage_network
2024-04-01,South,Beacon Medical Group,Outpatient,10594,152.8,43.5,18342.64,83.78,0.828,0.191,93.5,22.4,1.006,0.113,234.2,leakage_network,leakage_network
2024-04-01,South,Crest Health Partners,Medical,10844,172.4,50.6,18055.75,88.73,0.832,0.184,94.4,22.9,1.016,0.068,591.13,utilization_increase,utilization_increase
2024-04-01,South,Crest Health Partners,Pharmacy,10844,158.4,48.6,18326.51,110.62,0.787,0.214,90.4,23.5,1.015,0.073,213.34,pharmacy_mix_shift,pharmacy_mix_shift
2024-04-01,South,Crest Health Partners,Post-Acute,10844,158.5,49.5,18376.95,87.96,0.843,0.187,99.1,27.8,1.001,0.074,144.53,post_acute_spike,post_acute_spike
2024-04-01,South,Crest Health Partners,Outpatient,10844,150.1,47.3,18848.66,87.68,0.834,0.195,93.1,24.5,1.18,0.085,232.95,site_of_care_shift,site_of_care_shift
2024-04-01,South,Delta Care Network,Medical,11671,156.2,49.4,22151.05,88.66,0.832,0.195,95.5,24.2,1.001,0.079,634.45,unit_cost_inflation,unit_cost_inflation
2024-04-01,South,Delta Care Network,Pharmacy,11671,150.6,46.2,18472.18,111.0,0.783,0.218,95.9,23.8,0.996,0.08,216.45,pharmacy_mix_shift,pharmacy_mix_shift
2024-04-01,South,Delta Care Network,Post-Acute,11671,158.1,47.9,18720.03,90.82,0.837,0.189,98.1,22.6,1.002,0.128,143.89,leakage_network,leakage_network
2024-04-01,South,Delta Care Network,Outpatient,11671,165.3,47.4,18915.23,89.91,0.833,0.193,98.3,25.4,1.014,0.115,238.33,leakage_network,leakage_network
2024-04-01,Central,Alpha IPA,Medical,10572,155.1,45.1,21723.55,92.53,0.833,0.184,94.4,24.6,1.006,0.081,621.71,unit_cost_inflation,unit_cost_inflation
2024-04-01,Central,Alpha IPA,Pharmacy,10572,153.9,47.5,18675.83,116.23,0.786,0.227,95.1,22.8,1.017,0.081,221.44,pharmacy_mix_shift,pharmacy_mix_shift
2024-04-01,Central,Alpha IPA,Post-Acute,10572,152.5,45.3,18403.29,90.59,0.837,0.186,95.4,25.2,0.998,0.123,157.61,leakage_network,leakage_network
2024-04-01,Central,Alpha IPA,Outpatient,10572,154.7,45.9,18288.57,89.71,0.831,0.198,97.6,23.6,1.001,0.119,238.9,leakage_network,leakage_network
2024-04-01,Central,Beacon Medical Group,Medical,11036,173.9,50.1,18884.33,90.58,0.836,0.195,97.0,25.0,1.0,0.078,605.56,utilization_increase,utilization_increase
2024-04-01,Central,Beacon Medical Group,Pharmacy,11036,164.1,45.4,18849.94,108.55,0.783,0.221,91.7,24.6,0.996,0.072,215.16,pharmacy_mix_shift,pharmacy_mix_shift
2024-04-01,Central,Beacon Medical Group,Post-Acute,11036,161.7,49.3,18807.69,89.12,0.841,0.2,101.4,28.4,1.002,0.082,143.47,post_acute_spike,post_acute_spike
2024-04-01,Central,Beacon Medical Group,Outpatient,11036,157.9,50.2,18891.98,92.68,0.835,0.193,99.1,23.4,1.18,0.085,246.62,site_of_care_shift,site_of_care_shift
2024-04-01,Central,Crest Health Partners,Medical,11739,163.9,48.9,22158.25,92.15,0.839,0.193,104.2,25.3,1.006,0.077,650.54,unit_cost_inflation,unit_cost_inflation
2024-04-01,Central,Crest Health Partners,Pharmacy,11739,161.9,49.9,18517.54,113.85,0.79,0.224,94.3,26.0,0.995,0.086,215.07,pharmacy_mix_shift,pharmacy_mix_shift
2024-04-01,Central,Crest Health Partners,Post-Acute,11739,160.8,50.4,18730.75,88.52,0.833,0.196,96.0,23.3,1.008,0.128,145.5,leakage_network,leakage_network
2024-04-01,Central,Crest Health Partners,Outpatient,11739,152.6,48.2,18997.73,93.33,0.83,0.2,97.9,24.3,1.015,0.121,232.41,leakage_network,leakage_network
2024-04-01,Central,Delta Care Network,Medical,12249,186.3,57.3,19739.86,90.96,0.834,0.193,99.0,25.7,1.0,0.085,654.61,utilization_increase,utilization_increase
2024-04-01,Central,Delta Care Network,Pharmacy,12249,162.7,50.2,19499.29,117.17,0.787,0.223,99.1,24.8,1.014,0.079,226.02,pharmacy_mix_shift,pharmacy_mix_shift
2024-04-01,Central,Delta Care Network,Post-Acute,12249,161.9,50.8,20017.8,90.36,0.825,0.198,99.5,31.5,0.994,0.081,153.09,post_acute_spike,post_acute_spike
2024-04-01,Central,Delta Care Network,Outpatient,12249,163.3,51.0,18997.51,91.25,0.832,0.187,100.7,25.9,1.18,0.079,241.69,site_of_care_shift,site_of_care_shift
2024-04-01,East,Alpha IPA,Medical,11504,183.3,54.7,18710.69,91.21,0.833,0.194,104.7,25.1,0.982,0.087,631.92,utilization_increase,utilization_increase
2024-04-01,East,Alpha IPA,Pharmacy,11504,157.1,49.2,18642.97,110.45,0.785,0.216,99.3,25.9,0.981,0.08,208.11,pharmacy_mix_shift,pharmacy_mix_shift
2024-04-01,East,Alpha IPA,Post-Acute,11504,157.7,47.6,19269.74,92.39,0.836,0.194,101.2,29.0,1.009,0.081,153.56,post_acute_spike,post_acute_spike
2024-04-01,East,Alpha IPA,Outpatient,11504,162.7,48.3,18797.14,91.0,0.82,0.194,99.7,24.5,1.18,0.085,236.05,site_of_care_shift,site_of_care_shift
2024-04-01,East,Beacon Medical Group,Medical,11899,161.4,49.6,22254.0,92.4,0.839,0.189,102.5,26.7,0.983,0.086,636.33,unit_cost_inflation,unit_cost_inflation
2024-04-01,East,Beacon Medical Group,Pharmacy,11899,160.5,48.4,19099.13,123.65,0.778,0.218,98.1,27.1,0.995,0.085,222.64,pharmacy_mix_shift,pharmacy_mix_shift
2024-04-01,East,Beacon Medical Group,Post-Acute,11899,158.2,49.2,19887.47,95.48,0.83,0.196,99.5,23.6,1.01,0.14,151.81,leakage_network,leakage_network
2024-04-01,East,Beacon Medical Group,Outpatient,11899,160.1,49.3,19374.93,92.98,0.832,0.187,102.3,26.5,0.988,0.128,240.89,leakage_network,leakage_network
2024-04-01,East,Crest Health Partners,Medical,12688,193.2,55.2,18964.91,92.67,0.838,0.191,101.9,24.4,1.018,0.088,633.78,utilization_increase,utilization_increase
2024-04-01,East,Crest Health Partners,Pharmacy,12688,169.9,51.7,19376.7,119.8,0.782,0.234,105.7,25.7,1.005,0.081,227.9,pharmacy_mix_shift,pharmacy_mix_shift
2024-04-01,East,Crest Health Partners,Post-Acute,12688,163.4,51.6,19769.79,94.96,0.834,0.193,103.8,31.3,0.996,0.091,156.16,post_acute_spike,post_acute_spike
2024-04-01,East,Crest Health Partners,Outpatient,12688,162.9,50.4,19780.11,95.69,0.837,0.192,105.7,25.6,1.18,0.089,251.17,site_of_care_shift,site_of_care_shift
2024-04-01,East,Delta Care Network,Medical,13290,166.1,51.5,22947.83,100.32,0.824,0.194,101.9,26.4,0.996,0.083,652.52,unit_cost_inflation,unit_cost_inflation
2024-04-01,East,Delta Care Network,Pharmacy,13290,170.0,51.9,19311.26,125.38,0.788,0.226,101.4,27.3,1.007,0.081,225.48,pharmacy_mix_shift,pharmacy_mix_shift
2024-04-01,East,Delta Care Network,Post-Acute,13290,169.5,54.7,20327.35,91.84,0.846,0.189,108.9,28.0,0.99,0.137,159.31,leakage_network,leakage_network
2024-04-01,East,Delta Care Network,Outpatient,13290,172.2,52.8,20108.9,96.19,0.833,0.197,107.7,27.7,0.993,0.121,241.86,leakage_network,leakage_network
2024-05-01,West,Alpha IPA,Medical,9008,163.2,47.5,17453.46,85.58,0.839,0.195,85.5,22.6,0.999,0.071,578.52,utilization_increase,utilization_increase
2024-05-01,West,Alpha IPA,Pharmacy,9008,136.4,40.2,17689.86,102.45,0.797,0.22,84.2,21.5,1.015,0.07,207.45,pharmacy_mix_shift,pharmacy_mix_shift
2024-05-01,West,Alpha IPA,Post-Acute,9008,132.6,41.2,17177.92,77.26,0.833,0.185,84.0,25.0,0.992,0.072,141.96,post_acute_spike,post_acute_spike
2024-05-01,West,Alpha IPA,Outpatient,9008,143.6,42.9,17842.24,82.0,0.834,0.196,88.4,20.6,1.18,0.067,230.01,site_of_care_shift,site_of_care_shift
2024-05-01,West,Beacon Medical Group,Medical,9617,143.6,42.7,20417.54,80.97,0.837,0.194,87.4,22.6,0.994,0.064,597.76,unit_cost_inflation,unit_cost_inflation
2024-05-01,West,Beacon Medical Group,Pharmacy,9617,141.9,43.0,17812.35,111.18,0.782,0.219,91.6,21.3,1.019,0.07,202.76,pharmacy_mix_shift,pharmacy_mix_shift
2024-05-01,West,Beacon Medical Group,Post-Acute,9617,145.4,45.8,18272.78,88.58,0.827,0.198,87.8,22.0,0.987,0.117,140.03,leakage_network,leakage_network
2024-05-01,West,Beacon Medical Group,Outpatient,9617,147.6,44.5,17883.05,80.62,0.83,0.191,92.6,23.0,1.011,0.107,216.25,leakage_network,leakage_network
2024-05-01,West,Crest Health Partners,Medical,10090,175.2,49.0,17874.78,90.11,0.838,0.194,91.1,22.5,1.002,0.076,593.3,utilization_increase,utilization_increase
2024-05-01,West,Crest Health Partners,Pharmacy,10090,150.9,46.4,17749.1,112.5,0.781,0.214,85.6,21.6,1.005,0.07,215.1,pharmacy_mix_shift,pharmacy_mix_shift
2024-05-01,West,Crest Health Partners,Post-Acute,10090,155.8,43.5,18091.77,86.76,0.828,0.194,87.2,29.3,0.993,0.078,150.8,post_acute_spike,post_acute_spike
2024-05-01,West,Crest Health Partners,Outpatient,10090,152.1,44.9,18090.78,84.54,0.833,0.195,89.6,22.5,1.18,0.079,229.72,site_of_care_shift,site_of_care_shift
2024-05-01,West,Delta Care Network,Medical,10923,158.2,46.3,21434.23,84.7,0.83,0.195,98.8,23.6,1.014,0.073,626.18,unit_cost_inflation,unit_cost_inflation
2024-05-01,West,Delta Care Network,Pharmacy,10923,151.8,49.4,18254.38,110.19,0.776,0.233,96.5,23.1,1.012,0.073,221.56,pharmacy_mix_shift,pharmacy_mix_shift
2024-05-01,West,Delta Care Network,Post-Acute,10923,145.8,46.2,18261.24,83.07,0.837,0.193,96.2,25.8,0.996,0.118,152.57,leakage_network,leakage_network
2024-05-01,West,Delta Care Network,Outpatient,10923,155.9,45.8,18210.71,90.64,0.834,0.186,90.3,24.9,1.004,0.107,225.12,leakage_network,leakage_network
2024-05-01,South,Alpha IPA,Medical,9860,143.8,44.9,20349.32,82.9,0.833,0.194,93.7,21.0,1.004,0.079,602.64,unit_cost_inflation,unit_cost_inflation
2024-05-01,South,Alpha IPA,Pharmacy,9860,146.6,43.9,17699.54,108.57,0.788,0.224,89.3,21.7,1.002,0.074,212.73,pharmacy_mix_shift,pharmacy_mix_shift
2024-05-01,South,Alpha IPA,Post-Acute,9860,148.1,45.1,18377.07,87.49,0.827,0.19,91.8,21.7,0.989,0.123,140.35,leakage_network,leakage_network
2024-05-01,South,Alpha IPA,Outpatient,9860,143.3,43.6,18303.54,85.5,0.844,0.195,91.1,22.2,1.003,0.117,236.2,leakage_network,leakage_network
2024-05-01,South,Beacon Medical Group,Medical,10279,167.1,51.2,18312.33,83.07,0.836,0.199,91.4,23.0,0.983,0.07,610.46,utilization_increase,utilization_increase
2024-05-01,South,Beacon Medical Group,Pharmacy,10279,148.1,44.2,18318.84,109.69,0.78,0.227,90.5,22.1,1.002,0.079,217.6,pharmacy_mix_shift,pharmacy_mix_shift
2024-05-01,South,Beacon Medical Group,Post-Acute,10279,147.3,46.6,18014.76,91.57,0.826,0.199,92.0,30.5,1.006,0.071,151.36,post_acute_spike,post_acute_spike
2024-05-01,South,Beacon Medical Group,Outpatient,10279,153.1,46.8,18228.79,87.11,0.836,0.195,90.1,22.2,1.18,0.08,237.73,site_of_care_shift,site_of_care_shift
2024-05-01,South,Crest Health Partners,Medical,10823,155.1,47.9,21285.97,88.62,0.828,0.189,97.0,24.0,1.007,0.077,622.64,unit_cost_inflation,unit_cost_inflation
2024-05-01,South,Crest Health Partners,Pharmacy,10823,156.2,46.9,18673.87,111.6,0.784,0.227,94.0,23.9,0.994,0.073,208.14,pharmacy_mix_shift,pharmacy_mix_shift
2024-05-01,South,Crest Health Partners,Post-Acute,10823,159.1,48.3,18711.23,93.93,0.831,0.206,95.3,24.1,0.996,0.126,150.98,leakage_network,leakage_network
2024-05-01,South,Crest Health Partners,Outpatient,10823,153.5,49.1,18621.74,89.68,0.827,0.196,95.6,23.2,0.992,0.126,230.96,leakage_network,leakage_network
2024-05-01,South,Delta Care Network,Medical,11782,173.5,52.4,18834.53,92.37,0.835,0.197,96.1,24.9,0.991,0.073,608.18,utilization_increase,utilization_increase
2024-05-01,South,Delta Care Network,Pharmacy,11782,153.2,49.8,19056.58,119.61,0.782,0.227,92.7,25.5,1.002,0.078,221.98,pharmacy_mix_shift,pharmacy_mix_shift
2024-05-01,South,Delta Care Network,Post-Acute,11782,154.1,46.7,18636.38,92.41,0.835,0.189,95.1,29.1,0.996,0.07,145.19,post_acute_spike,post_acute_spike
2024-05-01,South,Delta Care Network,Outpatient,11782,154.7,48.6,18495.82,90.71,0.837,0.189,97.4,25.6,1.18,0.073,242.5,site_of_care_shift,site_of_care_shift
2024-05-01,Central,Alpha IPA,Medical,10558,178.3,51.2,18297.15,89.2,0.834,0.198,94.4,23.4,0.999,0.083,596.67,utilization_increase,utilization_increase
2024-05-01,Central,Alpha IPA,Pharmacy,10558,156.1,46.6,18004.92,116.51,0.793,0.228,100.3,23.5,0.983,0.073,218.19,pharmacy_mix_shift,pharmacy_mix_shift
2024-05-01,Central,Alpha IPA,Post-Acute,10558,149.6,44.9,18381.18,89.54,0.825,0.192,100.5,27.2,1.009,0.078,148.2,post_acute_spike,post_acute_spike
